"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 03, 2021","0.1767","0.1609","0.1794","0.1587","171.01K","9.33%"
"Jul 02, 2021","0.1616","0.1579","0.1720","0.1540","228.50K","1.94%"
"Jul 01, 2021","0.1585","0.1683","0.1796","0.1572","177.33K","-5.56%"
"Jun 30, 2021","0.1679","0.1630","0.1851","0.1478","395.94K","3.00%"
"Jun 29, 2021","0.1630","0.1489","0.1670","0.1465","282.28K","9.47%"
"Jun 28, 2021","0.1489","0.1460","0.1534","0.1411","298.64K","1.99%"
"Jun 27, 2021","0.1460","0.1493","0.1607","0.1438","333.21K","-2.14%"
"Jun 26, 2021","0.1492","0.1490","0.1565","0.1428","223.35K","0.14%"
"Jun 25, 2021","0.1490","0.1604","0.1610","0.1401","210.65K","-7.11%"
"Jun 24, 2021","0.1604","0.1498","0.1606","0.1424","216.99K","7.03%"
"Jun 23, 2021","0.1498","0.1419","0.1618","0.1401","302.36K","5.55%"
"Jun 22, 2021","0.1419","0.1512","0.1701","0.1381","370.62K","-6.09%"
"Jun 21, 2021","0.1512","0.1567","0.1903","0.1471","723.81K","-3.52%"
"Jun 20, 2021","0.1567","0.1548","0.1597","0.1460","220.28K","1.18%"
"Jun 19, 2021","0.1548","0.1530","0.1622","0.1491","187.85K","1.19%"
"Jun 18, 2021","0.1530","0.1711","0.1711","0.1505","292.31K","-10.46%"
"Jun 17, 2021","0.1709","0.1474","0.1713","0.1468","249.35K","16.07%"
"Jun 16, 2021","0.1472","0.1546","0.1563","0.1437","251.50K","-4.78%"
"Jun 15, 2021","0.1546","0.1550","0.1600","0.1531","205.89K","-0.23%"
"Jun 14, 2021","0.1550","0.1535","0.1607","0.1473","376.21K","0.98%"
"Jun 13, 2021","0.1535","0.1720","0.1730","0.1535","375.81K","-10.76%"
"Jun 12, 2021","0.1720","0.1704","0.1743","0.1636","336.87K","0.93%"
"Jun 11, 2021","0.1704","0.1802","0.1851","0.1701","282.24K","-5.42%"
"Jun 10, 2021","0.1802","0.1909","0.1976","0.1793","132.09K","-5.62%"
"Jun 09, 2021","0.1909","0.1704","0.1944","0.1699","183.87K","12.04%"
"Jun 08, 2021","0.1704","0.1910","0.1943","0.1696","364.87K","-11.10%"
"Jun 07, 2021","0.1916","0.1897","0.1985","0.1807","193.85K","1.00%"
