"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 14, 2021","0.000557","0.000722","0.000735","0.000522","149.77M","-22.83%"
"Feb 13, 2021","0.000722","0.000819","0.000819","0.000700","130.93M","-11.81%"
"Feb 12, 2021","0.000818","0.000751","0.000838","0.000670","206.40M","8.98%"
"Feb 11, 2021","0.000751","0.000548","0.000751","0.000532","227.41M","37.03%"
"Feb 10, 2021","0.000548","0.000486","0.000548","0.000477","81.51M","12.70%"
"Feb 09, 2021","0.000486","0.000445","0.000488","0.000441","66.98M","9.16%"
"Feb 08, 2021","0.000445","0.000412","0.000447","0.000390","111.27M","8.04%"
"Feb 07, 2021","0.000412","0.000264","0.000412","0.000264","243.80M","56.19%"
"Feb 06, 2021","0.000264","0.000242","0.000264","0.000237","83.31M","9.09%"
"Feb 05, 2021","0.000242","0.000217","0.000249","0.000207","92.66M","11.53%"
"Feb 04, 2021","0.000217","0.000223","0.000223","0.000209","29.72M","-2.70%"
"Feb 03, 2021","0.000223","0.000223","0.000223","0.000205","19.68M","0.00%"
"Feb 02, 2021","0.000223","0.000209","0.000223","0.000203","8.07M","6.50%"
"Feb 01, 2021","0.000209","0.000212","0.000246","0.000209","68.08M","-1.19%"
"Jan 31, 2021","0.000212","0.000188","0.000223","0.000188","64.89M","12.51%"
"Jan 30, 2021","0.000188","0.000170","0.000197","0.000162","49.19M","10.79%"
"Jan 29, 2021","0.000170","0.000154","0.000176","0.000154","40.69M","10.34%"
"Jan 28, 2021","0.000154","0.000148","0.000154","0.000147","6.86M","4.15%"
"Jan 27, 2021","0.000148","0.000166","0.000176","0.000147","36.78M","-10.93%"
"Jan 26, 2021","0.000166","0.000185","0.000187","0.000166","23.66M","-10.22%"
"Jan 25, 2021","0.000185","0.000171","0.000190","0.000165","37.86M","8.19%"
"Jan 24, 2021","0.000171","0.000163","0.000179","0.000163","11.94M","4.90%"
"Jan 23, 2021","0.000163","0.000162","0.000166","0.000156","31.03M","0.62%"
"Jan 22, 2021","0.000162","0.000149","0.000162","0.000145","18.88M","8.72%"
"Jan 21, 2021","0.000149","0.000164","0.000169","0.000149","25.66M","-9.07%"
"Jan 20, 2021","0.000164","0.000167","0.000167","0.000152","37.45M","-1.64%"
"Jan 19, 2021","0.000167","0.000160","0.000169","0.000160","41.45M","4.24%"
"Jan 18, 2021","0.000160","0.000152","0.000160","0.000147","40.22M","5.06%"
"Jan 17, 2021","0.000152","0.000148","0.000152","0.000143","19.05M","2.95%"
"Jan 16, 2021","0.000148","0.000145","0.000157","0.000142","20.98M","1.97%"
"Jan 15, 2021","0.000145","0.000148","0.000151","0.000130","14.70M","-2.09%"
"Jan 14, 2021","0.000148","0.000146","0.000150","0.000141","9.97M","1.37%"
"Jan 13, 2021","0.000146","0.000133","0.000146","0.000130","18.29M","9.77%"
"Jan 12, 2021","0.000133","0.000140","0.000147","0.000133","12.07M","-5.00%"
"Jan 11, 2021","0.000140","0.000142","0.000148","0.000135","21.09M","-1.31%"
"Jan 10, 2021","0.000142","0.000165","0.000165","0.000142","12.73M","-14.02%"
"Jan 09, 2021","0.000165","0.000159","0.000165","0.000153","22.19M","3.78%"
"Jan 08, 2021","0.000159","0.000157","0.000159","0.000154","26.57M","1.27%"
"Jan 07, 2021","0.000157","0.000136","0.000157","0.000136","12.30M","15.05%"
"Jan 06, 2021","0.000136","0.000127","0.000138","0.000127","26.80M","7.45%"
"Jan 05, 2021","0.000127","0.000129","0.000140","0.000127","17.42M","-1.59%"
"Jan 04, 2021","0.000129","0.000135","0.000141","0.000124","21.74M","-4.32%"
