"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 22, 2021","2.3072","2.2748","2.3260","2.2034","854.84K","1.42%"
"Jul 21, 2021","2.2748","2.1401","2.3045","2.0259","1.51M","6.29%"
"Jul 20, 2021","2.1401","2.2814","2.3033","2.0055","1.78M","-6.19%"
"Jul 19, 2021","2.2814","2.6331","2.6457","2.2589","2.98M","-13.36%"
"Jul 18, 2021","2.6331","2.2950","2.9083","2.2912","6.42M","14.73%"
"Jul 17, 2021","2.2950","2.2254","2.4099","2.2000","1.52M","3.13%"
"Jul 16, 2021","2.2254","2.3934","2.3978","2.1734","1.13M","-7.02%"
"Jul 15, 2021","2.3934","2.5430","2.6164","2.3330","1.71M","-5.88%"
"Jul 14, 2021","2.5430","2.5936","2.6431","2.3444","1.77M","-1.95%"
"Jul 13, 2021","2.5936","2.7206","2.7206","2.4873","1.20M","-4.67%"
"Jul 12, 2021","2.7206","2.5884","2.9168","2.5800","5.10M","5.39%"
"Jul 11, 2021","2.5815","2.4509","2.6237","2.3824","5.58M","5.33%"
"Jul 10, 2021","2.4509","2.5247","2.5553","2.4155","1.05M","-2.81%"
"Jul 09, 2021","2.5218","2.4087","2.6056","2.3585","1.65M","4.70%"
"Jul 08, 2021","2.4087","2.7358","2.7358","2.3583","1.85M","-11.95%"
"Jul 07, 2021","2.7358","2.6511","2.7989","2.6159","1.72M","3.20%"
"Jul 06, 2021","2.6511","2.5913","2.7125","2.5668","1.03M","2.31%"
"Jul 05, 2021","2.5913","2.7587","2.7934","2.5002","1.92M","-6.07%"
"Jul 04, 2021","2.7587","2.6229","2.9216","2.6229","2.20M","5.18%"
"Jul 03, 2021","2.6229","2.5521","2.6320","2.4520","852.93K","2.77%"
"Jul 02, 2021","2.5522","2.5407","2.5855","2.3488","1.30M","0.06%"
"Jul 01, 2021","2.5506","2.6789","2.7549","2.3769","1.89M","-4.69%"
"Jun 30, 2021","2.6760","2.4746","2.7000","2.3131","2.79M","8.14%"
"Jun 29, 2021","2.4746","2.1975","2.6884","2.1975","4.22M","12.61%"
"Jun 28, 2021","2.1974","2.0094","2.2023","1.9598","1.20M","9.35%"
"Jun 27, 2021","2.0096","1.9523","2.0119","1.8906","1.20M","2.93%"
"Jun 26, 2021","1.9523","1.8799","2.0270","1.8186","1.53M","3.89%"
"Jun 25, 2021","1.8791","2.1010","2.1685","1.8432","1.60M","-10.56%"
"Jun 24, 2021","2.1010","1.9791","2.1048","1.8841","1.09M","6.16%"
"Jun 23, 2021","1.9791","1.8624","2.1281","1.7872","1.59M","6.26%"
"Jun 22, 2021","1.8624","1.9577","2.0522","1.5153","3.36M","-4.86%"
"Jun 21, 2021","1.9577","2.4798","2.5460","1.9264","2.44M","-21.06%"
"Jun 20, 2021","2.4798","2.5520","2.5592","2.2965","1.79M","-2.83%"
"Jun 19, 2021","2.5520","2.6096","2.6940","2.5427","793.53K","-2.21%"
"Jun 18, 2021","2.6096","2.8122","2.8214","2.5069","1.40M","-7.20%"
"Jun 17, 2021","2.8122","2.8557","2.9703","2.7464","1.34M","-1.52%"
"Jun 16, 2021","2.8557","3.0396","3.1627","2.8308","1.63M","-6.05%"
"Jun 15, 2021","3.0396","3.0856","3.1317","2.9556","1.37M","-1.49%"
"Jun 14, 2021","3.0856","2.9135","3.1723","2.8493","2.07M","5.91%"
"Jun 13, 2021","2.9135","2.7051","2.9582","2.6110","1.83M","7.72%"
"Jun 12, 2021","2.7046","2.8280","2.8889","2.5781","1.99M","-4.36%"
"Jun 11, 2021","2.8280","3.1098","3.1498","2.8002","1.20M","-9.06%"
"Jun 10, 2021","3.1098","3.2434","3.2609","3.0022","1.30M","-4.12%"
"Jun 09, 2021","3.2434","3.1290","3.2597","2.9688","2.22M","3.66%"
"Jun 08, 2021","3.1290","3.2282","3.3259","2.7364","2.63M","-3.43%"
"Jun 07, 2021","3.2401","3.5104","3.7695","3.2071","2.36M","-7.70%"
"Jun 06, 2021","3.5104","3.3788","3.6584","3.3240","1.36M","3.89%"
"Jun 05, 2021","3.3788","3.5402","3.6689","3.2784","1.83M","-4.56%"
"Jun 04, 2021","3.5402","3.9656","3.9708","3.3570","2.74M","-10.73%"
"Jun 03, 2021","3.9656","3.8511","4.0962","3.7107","1.40M","2.97%"
"Jun 02, 2021","3.8511","3.6140","3.9747","3.5500","2.41M","6.56%"
"Jun 01, 2021","3.6140","3.5796","3.6360","3.3860","1.50M","0.96%"
"May 31, 2021","3.5796","3.3700","3.5920","3.1482","1.68M","6.22%"
"May 30, 2021","3.3700","3.2765","3.4571","3.0845","1.62M","2.85%"
"May 29, 2021","3.2765","3.5357","3.6199","3.0717","1.95M","-7.33%"
"May 28, 2021","3.5357","4.2001","4.2625","3.1001","8.50M","-15.82%"
"May 27, 2021","4.2001","4.5404","4.5413","4.0540","1.81M","-7.49%"
"May 26, 2021","4.5404","4.3314","4.6092","4.1230","3.92M","4.83%"
"May 25, 2021","4.3314","3.8540","4.6406","3.7774","7.43M","12.39%"
"May 24, 2021","3.8540","3.1686","3.8997","2.9377","4.89M","21.63%"
"May 23, 2021","3.1686","3.9885","4.1544","2.6202","5.87M","-20.80%"
"May 22, 2021","4.0008","4.4205","4.4880","3.8043","2.99M","-9.49%"
"May 21, 2021","4.4205","5.0461","5.3847","3.5602","5.10M","-12.40%"
"May 20, 2021","5.0461","3.9672","5.0953","3.5685","5.49M","27.18%"
"May 19, 2021","3.9677","6.2227","6.5199","3.0326","8.17M","-36.24%"
"May 18, 2021","6.2228","5.8199","6.6415","5.7318","3.76M","6.93%"
"May 17, 2021","5.8197","6.3250","6.3250","5.2847","4.78M","-7.99%"
"May 16, 2021","6.3250","6.5793","6.8001","5.9154","4.02M","-4.12%"
"May 15, 2021","6.5965","7.4700","7.5965","6.5212","2.91M","-11.69%"
"May 14, 2021","7.4700","7.1000","7.5698","6.7035","3.38M","5.21%"
"May 13, 2021","7.1000","6.9590","7.4500","6.2934","6.09M","2.03%"
"May 12, 2021","6.9590","9.3370","9.3370","6.9590","3.99M","-25.47%"
"May 11, 2021","9.3370","8.6478","9.4342","7.8441","6.18M","7.97%"
"May 10, 2021","8.6474","8.2551","10.7595","7.7967","11.69M","4.75%"
"May 09, 2021","8.2551","8.4193","9.0399","7.7128","4.29M","-1.95%"
"May 08, 2021","8.4193","9.0443","9.5233","8.1389","6.53M","-6.91%"
"May 07, 2021","9.0442","6.9251","11.4807","6.9251","41.92M","30.60%"
"May 06, 2021","6.9251","6.1876","7.1349","6.0153","4.72M","11.92%"
"May 05, 2021","6.1876","5.3012","6.3376","5.3000","3.01M","9.58%"
"May 04, 2021","5.6468","5.9332","6.3707","5.3656","2.96M","-4.83%"
"May 03, 2021","5.9332","5.6489","6.3675","5.5861","3.15M","5.03%"
"May 02, 2021","5.6489","5.5103","5.7185","5.1881","1.68M","2.52%"
"May 01, 2021","5.5103","5.4399","5.6256","5.2500","1.13M","1.29%"
"Apr 30, 2021","5.4399","5.2901","5.5110","5.0848","1.46M","2.83%"
"Apr 29, 2021","5.2901","5.6495","5.6495","5.0186","2.49M","-5.53%"
"Apr 28, 2021","5.6000","4.8799","6.0236","4.4102","6.12M","14.75%"
"Apr 27, 2021","4.8799","4.5788","4.9318","4.5024","1.40M","6.58%"
"Apr 26, 2021","4.5788","3.8487","4.8348","3.7865","2.35M","19.72%"
"Apr 25, 2021","3.8245","3.7127","4.4096","3.4943","1.94M","3.01%"
"Apr 24, 2021","3.7127","4.1197","4.1197","3.6301","2.18M","-9.88%"
"Apr 23, 2021","4.1197","4.3299","4.4199","3.1634","4.01M","-4.86%"
"Apr 22, 2021","4.3300","5.1484","5.2658","4.2777","3.79M","-15.90%"
"Apr 21, 2021","5.1484","5.4229","5.6371","5.0459","1.25M","-5.06%"
"Apr 20, 2021","5.4229","5.3511","5.6157","4.7094","1.93M","1.34%"
"Apr 19, 2021","5.3511","5.6958","5.8496","5.1228","1.35M","-6.05%"
"Apr 18, 2021","5.6958","6.4801","6.6253","4.9739","2.37M","-12.10%"
"Apr 17, 2021","6.4802","6.9785","7.0024","6.3970","1.62M","-7.14%"
"Apr 16, 2021","6.9785","6.5195","7.2540","6.2500","2.76M","7.04%"
"Apr 15, 2021","6.5195","6.1825","6.5259","6.1302","1.14M","5.53%"
"Apr 14, 2021","6.1779","6.4281","6.4569","5.8566","1.22M","-3.94%"
"Apr 13, 2021","6.4313","6.4666","6.7083","6.0066","2.30M","-0.55%"
"Apr 12, 2021","6.4666","6.8002","6.8313","6.2976","1.04M","-4.91%"
"Apr 11, 2021","6.8002","7.2460","7.2460","6.5402","1.13M","-6.15%"
"Apr 10, 2021","7.2460","7.0852","7.5180","6.7979","1.82M","2.42%"
"Apr 09, 2021","7.0747","6.8374","7.1894","6.5902","2.62M","3.47%"
"Apr 08, 2021","6.8374","6.1777","6.8499","5.8477","1.96M","10.68%"
"Apr 07, 2021","6.1777","6.1699","6.8799","5.4035","3.27M","0.13%"
"Apr 06, 2021","6.1699","6.2451","6.3983","5.7704","1.11M","-1.20%"
"Apr 05, 2021","6.2451","6.3137","6.3718","5.8282","1.30M","-1.09%"
"Apr 04, 2021","6.3137","5.7626","6.5264","5.7626","1.94M","9.56%"
"Apr 03, 2021","5.7626","5.9866","6.6982","5.6515","3.42M","-3.74%"
"Apr 02, 2021","5.9866","5.9251","6.0359","5.6745","1.07M","1.04%"
"Apr 01, 2021","5.9251","6.2547","6.2882","5.7946","1.90M","-5.27%"
"Mar 31, 2021","6.2547","5.9129","6.2599","5.5543","1.88M","5.78%"
"Mar 30, 2021","5.9128","5.4559","6.1761","5.3507","3.12M","8.37%"
"Mar 29, 2021","5.4559","4.8718","5.5243","4.6893","2.26M","11.99%"
"Mar 28, 2021","4.8718","4.5193","5.6326","4.4686","4.44M","7.80%"
"Mar 27, 2021","4.5193","4.4799","4.5375","4.2193","1.37M","0.88%"
"Mar 26, 2021","4.4799","3.8993","4.4879","3.8753","2.11M","14.89%"
"Mar 25, 2021","3.8993","4.2577","4.3778","3.8351","2.17M","-8.42%"
"Mar 24, 2021","4.2577","4.9949","5.1402","4.0756","4.38M","-14.76%"
"Mar 23, 2021","4.9949","4.0310","5.1943","3.9521","8.95M","23.91%"
"Mar 22, 2021","4.0310","3.9175","4.5611","3.7587","3.35M","2.90%"
"Mar 21, 2021","3.9175","3.9577","4.0882","3.5902","2.40M","-1.02%"
"Mar 20, 2021","3.9577","3.7860","4.6112","3.7253","3.30M","4.54%"
"Mar 19, 2021","3.7860","3.7458","3.8969","3.6002","948.88K","1.07%"
"Mar 18, 2021","3.7458","3.9097","3.9964","3.6321","2.11M","-4.19%"
"Mar 17, 2021","3.9096","3.3599","4.0191","3.2358","3.86M","16.36%"
"Mar 16, 2021","3.3599","3.2555","3.3800","3.0600","1.19M","3.21%"
"Mar 15, 2021","3.2555","3.4172","3.4742","3.1054","1.61M","-5.11%"
"Mar 14, 2021","3.4309","3.3108","3.6341","3.2095","2.84M","3.56%"
"Mar 13, 2021","3.3128","3.1501","3.6589","2.9989","2.20M","5.17%"
"Mar 12, 2021","3.1501","3.2362","3.2898","3.0453","1.10M","-2.66%"
"Mar 11, 2021","3.2362","3.2272","3.3255","3.0985","1.14M","0.28%"
"Mar 10, 2021","3.2272","3.3834","3.3920","3.1251","1.17M","-4.67%"
"Mar 09, 2021","3.3854","3.2459","3.4171","3.1800","1.42M","4.30%"
"Mar 08, 2021","3.2459","3.2524","3.2818","3.0833","784.48K","-0.20%"
"Mar 07, 2021","3.2524","3.2155","3.2524","3.1336","695.35K","1.15%"
"Mar 06, 2021","3.2155","3.0877","3.2625","3.0005","1.00M","4.01%"
"Mar 05, 2021","3.0915","3.1177","3.1177","2.8719","883.07K","-0.84%"
"Mar 04, 2021","3.1177","3.2425","3.3213","2.9266","1.06M","-3.85%"
"Mar 03, 2021","3.2425","3.1677","3.2899","3.0946","1.57M","2.36%"
"Mar 02, 2021","3.1677","3.0967","3.6828","2.9639","2.96M","2.29%"
"Mar 01, 2021","3.0967","2.8976","3.0993","2.8110","1.13M","6.87%"
"Feb 28, 2021","2.8976","3.0869","3.0869","2.5532","1.27M","-6.13%"
"Feb 27, 2021","3.0869","3.0220","3.1903","2.9394","1.18M","2.15%"
"Feb 26, 2021","3.0220","3.0230","3.2717","2.8000","2.69M","-0.03%"
"Feb 25, 2021","3.0230","2.8180","4.2998","2.8180","9.05M","7.28%"
"Feb 24, 2021","2.8180","2.6518","3.1792","2.4609","2.94M","6.27%"
"Feb 23, 2021","2.6518","3.3999","3.3999","2.1632","4.11M","-22.00%"
"Feb 22, 2021","3.3999","3.8488","3.8997","2.7053","3.45M","-11.66%"
"Feb 21, 2021","3.8488","3.6638","3.9798","3.5924","1.40M","5.05%"
"Feb 20, 2021","3.6638","3.8685","4.3498","3.3853","4.67M","-5.29%"
"Feb 19, 2021","3.8685","3.7752","3.9724","3.4456","2.52M","2.47%"
"Feb 18, 2021","3.7752","3.4090","3.8311","3.2998","2.21M","10.74%"
"Feb 17, 2021","3.4090","3.2422","3.5028","2.9420","1.95M","5.15%"
"Feb 16, 2021","3.2422","3.2908","3.5429","2.9828","3.21M","-1.48%"
"Feb 15, 2021","3.2908","3.8207","4.0491","2.8085","5.44M","-13.87%"
"Feb 14, 2021","3.8207","3.3896","4.6089","3.0905","21.65M","12.72%"
"Feb 13, 2021","3.3896","2.4365","3.6332","2.3630","7.54M","39.12%"
"Feb 12, 2021","2.4365","2.4218","2.4801","2.2557","2.60M","0.61%"
"Feb 11, 2021","2.4218","2.3064","2.6050","2.2498","4.77M","5.00%"
"Feb 10, 2021","2.3064","1.8685","2.6262","1.8331","9.95M","23.72%"
"Feb 09, 2021","1.8642","1.7434","1.9191","1.7068","2.20M","6.93%"
"Feb 08, 2021","1.7434","1.5636","1.8360","1.5074","2.68M","11.50%"
"Feb 07, 2021","1.5636","1.6193","1.6377","1.4760","1.53M","-3.44%"
"Feb 06, 2021","1.6193","1.7919","1.7921","1.5820","2.73M","-9.63%"
"Feb 05, 2021","1.7919","1.4169","1.7919","1.4135","4.23M","26.73%"
"Feb 04, 2021","1.4139","1.4995","1.4995","1.3804","1.24M","-5.71%"
"Feb 03, 2021","1.4995","1.4129","1.5110","1.3892","1.16M","6.13%"
"Feb 02, 2021","1.4129","1.3861","1.4199","1.3479","1.01M","1.93%"
"Feb 01, 2021","1.3861","1.3221","1.4386","1.2786","1.55M","4.84%"
"Jan 31, 2021","1.3221","1.3189","1.3665","1.2779","926.71K","0.25%"
"Jan 30, 2021","1.3189","1.3234","1.3363","1.2726","645.28K","-0.34%"
"Jan 29, 2021","1.3234","1.3129","1.4030","1.2862","1.38M","0.80%"
"Jan 28, 2021","1.3129","1.2184","1.3397","1.2011","650.95K","8.19%"
"Jan 27, 2021","1.2135","1.3023","1.3046","1.1822","553.38K","-6.81%"
"Jan 26, 2021","1.3023","1.3250","1.3348","1.2401","495.29K","-2.06%"
"Jan 25, 2021","1.3296","1.3637","1.3907","1.3065","547.01K","-2.50%"
"Jan 24, 2021","1.3637","1.3763","1.4361","1.3221","669.06K","-0.92%"
"Jan 23, 2021","1.3763","1.3464","1.4075","1.2876","1.28M","2.22%"
"Jan 22, 2021","1.3464","1.2720","1.3614","1.1853","911.34K","6.22%"
"Jan 21, 2021","1.2675","1.5005","1.5297","1.2636","1.32M","-15.53%"
"Jan 20, 2021","1.5005","1.3821","1.5271","1.3274","2.01M","8.21%"
"Jan 19, 2021","1.3866","1.4354","1.4558","1.3661","748.72K","-3.40%"
"Jan 18, 2021","1.4354","1.3946","1.4398","1.3236","691.26K","2.93%"
"Jan 17, 2021","1.3946","1.3703","1.4333","1.2851","868.84K","1.77%"
"Jan 16, 2021","1.3703","1.3006","1.4097","1.3006","831.20K","5.36%"
"Jan 15, 2021","1.3006","1.3690","1.3849","1.2261","691.27K","-4.99%"
"Jan 14, 2021","1.3689","1.3561","1.3998","1.3040","720.14K","1.15%"
"Jan 13, 2021","1.3534","1.2554","1.3878","1.2071","694.29K","7.80%"
"Jan 12, 2021","1.2554","1.2445","1.3098","1.1778","702.58K","0.87%"
"Jan 11, 2021","1.2445","1.4305","1.4324","1.1535","1.10M","-13.00%"
"Jan 10, 2021","1.4305","1.4582","1.5769","1.2921","2.37M","-1.90%"
"Jan 09, 2021","1.4582","1.3316","1.6151","1.2816","2.17M","9.81%"
"Jan 08, 2021","1.3279","1.3465","1.3750","1.2092","959.94K","-1.38%"
"Jan 07, 2021","1.3465","1.3776","1.4402","1.3001","1.58M","-2.25%"
"Jan 06, 2021","1.3776","1.2286","1.3789","1.2045","863.02K","12.13%"
"Jan 05, 2021","1.2286","1.2043","1.2362","1.1435","434.48K","2.02%"
"Jan 04, 2021","1.2043","1.2528","1.2917","1.1100","885.53K","-3.87%"
"Jan 03, 2021","1.2528","1.1531","1.2528","1.1104","670.19K","8.65%"
"Jan 02, 2021","1.1531","1.1465","1.1858","1.1248","309.07K","0.58%"
"Jan 01, 2021","1.1465","1.1498","1.1913","1.1305","209.52K","-0.29%"
"Dec 31, 2020","1.1498","1.1563","1.1677","1.1112","153.42K","0.02%"
"Dec 30, 2020","1.1496","1.1524","1.1635","1.1120","172.47K","-0.24%"
"Dec 29, 2020","1.1524","1.1996","1.2057","1.1066","307.98K","-3.93%"
"Dec 28, 2020","1.1996","1.1910","1.2246","1.1803","279.43K","0.72%"
"Dec 27, 2020","1.1910","1.2005","1.2477","1.1330","339.12K","-0.79%"
"Dec 26, 2020","1.2005","1.2135","1.2950","1.1770","315.05K","-1.07%"
"Dec 25, 2020","1.2135","7.7026","9.3159","1.1656","239.19K","-84.25%"
"Dec 24, 2020","7.7026","1.1563","7.8743","1.1416","316.60K","566.13%"
"Dec 23, 2020","1.1563","1.2835","1.2934","1.1261","404.31K","-9.89%"
"Dec 22, 2020","1.2832","1.2779","1.3227","1.2119","177.08K","0.42%"
"Dec 21, 2020","1.2779","1.3517","1.3992","1.2317","271.73K","-5.46%"
"Dec 20, 2020","1.3517","1.4017","1.4017","1.3212","341.89K","-3.57%"
"Dec 19, 2020","1.4017","1.3633","1.4968","1.3633","692.19K","2.82%"
"Dec 18, 2020","1.3633","1.3050","1.3916","1.2839","377.92K","4.47%"
"Dec 17, 2020","1.3050","1.3110","1.3553","1.2863","585.61K","-0.46%"
"Dec 16, 2020","1.3110","1.2807","1.3522","1.2486","365.15K","2.37%"
"Dec 15, 2020","1.2807","1.2640","1.2828","1.2461","173.81K","1.32%"
"Dec 14, 2020","1.2640","1.2647","1.2735","1.2413","90.82K","-0.05%"
"Dec 13, 2020","1.2647","1.2545","1.2956","1.2471","143.03K","0.82%"
"Dec 12, 2020","1.2545","1.1931","1.2688","1.1931","277.62K","5.14%"
"Dec 11, 2020","1.1931","1.2109","1.2222","1.1664","194.47K","-1.47%"
"Dec 10, 2020","1.2109","1.2339","1.2543","1.1942","187.74K","-1.87%"
"Dec 09, 2020","1.2339","1.2515","1.2592","1.1616","483.06K","-1.41%"
"Dec 08, 2020","1.2515","1.3509","1.4165","1.2287","377.74K","-7.35%"
"Dec 07, 2020","1.3509","1.3337","1.3627","1.3242","131.95K","1.29%"
"Dec 06, 2020","1.3336","1.3592","1.3696","1.3111","98.70K","-1.89%"
"Dec 05, 2020","1.3592","1.2953","1.3650","1.2831","174.33K","4.94%"
"Dec 04, 2020","1.2953","1.4189","1.4265","1.2883","523.12K","-8.71%"
"Dec 03, 2020","1.4189","1.4117","1.5085","1.3770","478.28K","0.51%"
"Dec 02, 2020","1.4117","1.3499","1.4424","1.3196","428.45K","4.58%"
"Dec 01, 2020","1.3499","1.3298","1.4518","1.2238","634.44K","1.51%"
"Nov 30, 2020","1.3298","1.2792","1.3562","1.2522","395.21K","3.96%"
"Nov 29, 2020","1.2792","1.2780","1.3614","1.2505","258.81K","0.09%"
"Nov 28, 2020","1.2780","1.2170","1.3114","1.1981","298.54K","5.01%"
"Nov 27, 2020","1.2170","1.2268","1.2646","1.1710","243.55K","-0.80%"
"Nov 26, 2020","1.2268","1.4484","1.4686","1.1503","959.48K","-15.30%"
"Nov 25, 2020","1.4484","1.5325","1.5875","1.3919","575.69K","-5.49%"
"Nov 24, 2020","1.5325","1.3893","1.6604","1.3126","1.47M","14.62%"
"Nov 23, 2020","1.3370","1.2344","1.3621","1.2206","521.05K","8.31%"
"Nov 22, 2020","1.2344","1.2881","1.3379","1.1514","607.10K","-4.17%"
"Nov 21, 2020","1.2881","1.1898","1.3079","1.1710","454.83K","8.36%"
"Nov 20, 2020","1.1888","1.1689","1.2022","1.1594","183.42K","1.70%"
"Nov 19, 2020","1.1689","1.1869","1.1948","1.1074","246.23K","-1.52%"
"Nov 18, 2020","1.1869","1.1375","1.2153","1.0862","415.33K","4.35%"
"Nov 17, 2020","1.1375","1.0920","1.1723","1.0857","539.08K","4.17%"
"Nov 16, 2020","1.0920","1.0731","1.0924","1.0529","79.33K","1.76%"
"Nov 15, 2020","1.0731","1.1014","1.1124","1.0594","83.16K","-2.58%"
"Nov 14, 2020","1.1014","1.1272","1.1346","1.0859","149.02K","-2.29%"
"Nov 13, 2020","1.1272","1.1014","1.1283","1.0957","63.73K","2.34%"
"Nov 12, 2020","1.1014","1.1043","1.1333","1.0830","122.93K","-0.26%"
"Nov 11, 2020","1.1043","1.1324","1.1478","1.0992","101.39K","-2.49%"
"Nov 10, 2020","1.1324","1.1146","1.1468","1.0936","136.10K","1.60%"
"Nov 09, 2020","1.1146","1.1112","1.1186","1.0547","158.32K","0.31%"
"Nov 08, 2020","1.1112","1.0749","1.1279","1.0749","82.03K","3.38%"
"Nov 07, 2020","1.0749","1.1512","1.1630","1.0505","250.17K","-6.63%"
"Nov 06, 2020","1.1512","1.0167","1.1988","1.0138","602.01K","13.23%"
"Nov 05, 2020","1.0167","0.9860","1.0475","0.9842","219.74K","3.12%"
"Nov 04, 2020","0.9860","1.0003","1.0148","0.9791","114.48K","-1.43%"
"Nov 03, 2020","1.0003","0.9939","1.0032","0.9295","113.77K","0.64%"
"Nov 02, 2020","0.9939","1.0276","1.0397","0.9913","112.43K","-3.28%"
"Nov 01, 2020","1.0276","1.0275","1.0317","1.0157","66.99K","0.02%"
"Oct 31, 2020","1.0275","1.0363","1.0573","1.0200","39.35K","-0.85%"
"Oct 30, 2020","1.0363","1.0499","1.0776","1.0138","115.03K","-1.30%"
"Oct 29, 2020","1.0499","1.0655","1.0810","1.0463","139.31K","-1.46%"
"Oct 28, 2020","1.0655","1.0920","1.1062","1.0527","114.76K","-2.42%"
"Oct 27, 2020","1.0920","1.0816","1.1217","1.0693","148.64K","0.96%"
"Oct 26, 2020","1.0816","1.1266","1.1354","1.0678","116.28K","-3.99%"
"Oct 25, 2020","1.1266","1.1251","1.1430","1.0983","134.97K","0.13%"
"Oct 24, 2020","1.1251","1.1198","1.1351","1.1133","105.14K","0.48%"
"Oct 23, 2020","1.1198","1.1182","1.1286","1.0981","106.52K","0.14%"
"Oct 22, 2020","1.1182","1.0962","1.1295","1.0953","163.25K","2.01%"
"Oct 21, 2020","1.0962","1.0695","1.1206","1.0640","143.05K","2.50%"
"Oct 20, 2020","1.0695","1.0977","1.1004","1.0564","137.71K","-2.57%"
"Oct 19, 2020","1.0977","1.1032","1.1283","1.0769","163.66K","-0.49%"
"Oct 18, 2020","1.1032","1.0705","1.1081","1.0615","260.35K","3.05%"
"Oct 17, 2020","1.0705","1.0599","1.0840","1.0576","41.72K","1.00%"
"Oct 16, 2020","1.0599","1.1049","1.1106","1.0497","125.59K","-4.07%"
"Oct 15, 2020","1.1049","1.1188","1.1224","1.0815","96.15K","-1.24%"
"Oct 14, 2020","1.1188","1.1452","1.1544","1.1128","67.80K","-2.31%"
"Oct 13, 2020","1.1452","1.1586","1.1756","1.1278","72.17K","-1.16%"
"Oct 12, 2020","1.1586","1.1787","1.1800","1.1427","158.69K","-1.70%"
"Oct 11, 2020","1.1787","1.1682","1.1938","1.1585","157.82K","0.90%"
"Oct 10, 2020","1.1682","1.1483","1.2107","1.1483","229.36K","1.74%"
"Oct 09, 2020","1.1482","1.0946","1.1721","1.0728","186.31K","4.89%"
"Oct 08, 2020","1.0946","1.0532","1.1104","1.0421","91.12K","3.93%"
"Oct 07, 2020","1.0532","1.0696","1.0696","1.0221","158.98K","-1.54%"
"Oct 06, 2020","1.0696","1.1132","1.1163","1.0695","139.93K","-3.91%"
"Oct 05, 2020","1.1132","1.1308","1.1342","1.0992","122.21K","-1.56%"
"Oct 04, 2020","1.1308","1.1110","1.1412","1.0949","79.29K","1.79%"
"Oct 03, 2020","1.1110","1.1039","1.1183","1.1022","94.23K","0.64%"
"Oct 02, 2020","1.1039","1.1338","1.1437","1.0705","181.59K","-2.64%"
"Oct 01, 2020","1.1338","1.1773","1.1943","1.1108","134.03K","-3.69%"
"Sep 30, 2020","1.1773","1.1831","1.1837","1.1517","139.98K","-0.49%"
"Sep 29, 2020","1.1831","1.1971","1.2066","1.1637","115.95K","-1.17%"
"Sep 28, 2020","1.1971","1.2121","1.2340","1.1936","218.56K","-1.23%"
"Sep 27, 2020","1.2121","1.2227","1.2390","1.1671","130.80K","-0.87%"
"Sep 26, 2020","1.2227","1.2019","1.2465","1.1907","151.91K","1.73%"
"Sep 25, 2020","1.2019","1.2103","1.2177","1.1378","227.79K","-0.69%"
