"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 20, 2021","1.26325","1.27095","1.27622","1.25141","22.44M","-0.61%"
"Aug 19, 2021","1.27095","1.17054","1.27095","1.14315","23.25M","8.57%"
"Aug 18, 2021","1.17061","1.17130","1.20547","1.10920","20.59M","-0.06%"
"Aug 17, 2021","1.17130","1.27437","1.31116","1.16524","32.15M","-8.04%"
"Aug 16, 2021","1.27365","1.25582","1.35773","1.24528","41.84M","1.44%"
"Aug 15, 2021","1.25561","1.23991","1.26922","1.18791","26.09M","1.27%"
"Aug 14, 2021","1.23984","1.22026","1.25324","1.17208","26.99M","1.59%"
"Aug 13, 2021","1.22048","1.12180","1.22053","1.10659","28.25M","8.81%"
"Aug 12, 2021","1.12170","1.17576","1.22808","1.08222","30.10M","-4.61%"
"Aug 11, 2021","1.17587","1.12139","1.23858","1.11115","40.09M","4.85%"
"Aug 10, 2021","1.12153","1.11397","1.14547","1.06549","29.05M","0.72%"
"Aug 09, 2021","1.11356","1.05621","1.11374","1.00575","30.71M","5.43%"
"Aug 08, 2021","1.05621","1.12672","1.14469","1.04138","28.76M","-6.26%"
"Aug 07, 2021","1.12674","1.10256","1.16625","1.07898","26.73M","2.21%"
"Aug 06, 2021","1.10235","1.06533","1.10254","1.03706","24.78M","3.50%"
"Aug 05, 2021","1.06508","1.04172","1.11941","1.01091","35.59M","2.24%"
"Aug 04, 2021","1.04172","1.01029","1.04187","0.96347","27.85M","3.17%"
"Aug 03, 2021","1.00968","1.02061","1.05873","0.95747","32.13M","-0.99%"
"Aug 02, 2021","1.01978","0.99099","1.02091","0.94726","34.71M","2.91%"
"Aug 01, 2021","0.99097","0.99814","1.08411","0.97923","36.86M","-0.73%"
"Jul 31, 2021","0.99824","0.98860","1.02665","0.96038","34.40M","1.02%"
"Jul 30, 2021","0.98818","0.91908","0.99425","0.88109","39.56M","7.52%"
"Jul 29, 2021","0.91904","0.86678","0.95549","0.84893","50.51M","6.09%"
"Jul 28, 2021","0.86629","0.86894","0.87892","0.83755","21.93M","-0.30%"
"Jul 27, 2021","0.86889","0.83948","0.87959","0.81489","24.89M","3.50%"
"Jul 26, 2021","0.83951","0.82305","0.88307","0.81852","32.84M","1.99%"
"Jul 25, 2021","0.82314","0.79156","0.82582","0.77530","23.20M","3.22%"
"Jul 24, 2021","0.79748","0.79962","0.80344","0.78026","21.95M","-0.28%"
"Jul 23, 2021","0.79971","0.76765","0.80019","0.74601","20.60M","4.18%"
"Jul 22, 2021","0.76765","0.74322","0.77939","0.73114","21.89M","3.33%"
"Jul 21, 2021","0.74294","0.68233","0.75423","0.65774","33.31M","8.88%"
"Jul 20, 2021","0.68233","0.72783","0.73765","0.65701","28.81M","-6.24%"
"Jul 19, 2021","0.72777","0.76636","0.76972","0.71905","26.47M","-5.04%"
"Jul 18, 2021","0.76636","0.79172","0.80491","0.75914","27.82M","-3.22%"
"Jul 17, 2021","0.79190","0.73580","0.80484","0.72097","41.17M","7.62%"
"Jul 16, 2021","0.73580","0.78729","0.79942","0.72766","25.34M","-6.53%"
"Jul 15, 2021","0.78722","0.82968","0.83947","0.75886","27.18M","-5.11%"
"Jul 14, 2021","0.82961","0.85811","0.87487","0.76903","27.36M","-3.37%"
"Jul 13, 2021","0.85857","0.90950","0.91290","0.84713","30.35M","-5.55%"
"Jul 12, 2021","0.90904","0.94886","0.94943","0.87795","34.64M","-4.19%"
"Jul 11, 2021","0.94875","0.91823","0.94960","0.88248","24.42M","3.25%"
"Jul 10, 2021","0.91890","0.97698","0.97719","0.90088","28.57M","-5.94%"
"Jul 09, 2021","0.97698","1.03859","1.03859","0.89789","55.23M","-5.93%"
"Jul 08, 2021","1.03859","0.92910","1.06675","0.90522","74.48M","11.73%"
"Jul 07, 2021","0.92953","0.90241","0.96711","0.87256","29.78M","3.02%"
"Jul 06, 2021","0.90225","0.90137","0.91937","0.85687","30.75M","0.10%"
"Jul 05, 2021","0.90137","0.84792","0.91254","0.79288","38.55M","6.29%"
"Jul 04, 2021","0.84800","0.83181","0.86230","0.82221","26.08M","1.95%"
"Jul 03, 2021","0.83181","0.81619","0.83432","0.79047","20.38M","1.91%"
"Jul 02, 2021","0.81619","0.80535","0.81738","0.75658","23.62M","1.37%"
"Jul 01, 2021","0.80516","0.83708","0.84360","0.77532","34.68M","-3.78%"
"Jun 30, 2021","0.83682","0.81702","0.84373","0.75622","40.33M","2.80%"
"Jun 29, 2021","0.81405","0.76202","0.84350","0.76029","38.87M","6.85%"
"Jun 28, 2021","0.76189","0.73807","0.77130","0.71970","41.52M","3.24%"
"Jun 27, 2021","0.73798","0.72331","0.74698","0.68652","33.23M","2.16%"
"Jun 26, 2021","0.72236","0.72581","0.75009","0.67582","39.51M","-0.48%"
"Jun 25, 2021","0.72584","0.80996","0.82795","0.71524","41.22M","-10.37%"
"Jun 24, 2021","0.80980","0.78615","0.82524","0.73223","33.78M","3.01%"
"Jun 23, 2021","0.78615","0.70964","0.80838","0.68451","46.98M","10.79%"
"Jun 22, 2021","0.70961","0.74634","0.86216","0.63371","70.56M","-4.92%"
"Jun 21, 2021","0.74634","0.95974","0.96364","0.74240","52.19M","-22.24%"
"Jun 20, 2021","0.95974","0.95564","0.98678","0.87194","36.60M","0.41%"
"Jun 19, 2021","0.95578","0.98437","1.03470","0.94096","36.74M","-2.90%"
"Jun 18, 2021","0.98437","1.07511","1.10759","0.94189","47.01M","-8.45%"
"Jun 17, 2021","1.07520","1.01015","1.15907","1.00758","50.65M","6.44%"
"Jun 16, 2021","1.01015","1.10742","1.10745","0.99615","49.98M","-8.79%"
"Jun 15, 2021","1.10751","0.98617","1.17374","0.97235","74.13M","12.30%"
"Jun 14, 2021","0.98622","0.94329","0.98926","0.91584","36.88M","4.55%"
"Jun 13, 2021","0.94329","0.89979","0.94537","0.85656","33.03M","4.83%"
"Jun 12, 2021","0.89979","0.90442","0.91756","0.84124","40.79M","-0.51%"
"Jun 11, 2021","0.90442","0.98591","0.99790","0.87768","38.09M","-8.33%"
"Jun 10, 2021","0.98660","1.04309","1.05160","0.95872","36.78M","-5.42%"
"Jun 09, 2021","1.04309","1.00846","1.06162","0.95054","53.21M","3.43%"
"Jun 08, 2021","1.00846","1.03801","1.06232","0.87937","51.41M","-2.85%"
"Jun 07, 2021","1.03801","1.15223","1.23295","1.03748","36.17M","-9.92%"
"Jun 06, 2021","1.15234","1.10725","1.16667","1.09611","22.89M","4.14%"
"Jun 05, 2021","1.10658","1.14830","1.21412","1.06649","28.91M","-3.61%"
"Jun 04, 2021","1.14804","1.25423","1.25598","1.08999","31.98M","-8.47%"
"Jun 03, 2021","1.25423","1.21601","1.33874","1.20781","34.83M","3.14%"
"Jun 02, 2021","1.21601","1.14213","1.29629","1.11299","40.07M","6.55%"
"Jun 01, 2021","1.14122","1.13679","1.15543","1.07692","38.31M","0.39%"
"May 31, 2021","1.13679","1.05830","1.15569","1.00419","32.61M","7.43%"
"May 30, 2021","1.05820","1.01310","1.10598","0.95079","31.36M","4.45%"
"May 29, 2021","1.01310","1.07788","1.15640","0.95484","39.69M","-6.05%"
"May 28, 2021","1.07831","1.22676","1.24600","1.03991","43.30M","-12.10%"
"May 27, 2021","1.22671","1.33548","1.33607","1.18231","40.84M","-8.14%"
"May 26, 2021","1.33546","1.13748","1.33633","1.11761","53.76M","17.41%"
"May 25, 2021","1.13748","1.17327","1.22068","1.03389","44.66M","-3.05%"
"May 24, 2021","1.17327","0.97689","1.18800","0.94215","46.69M","20.10%"
"May 23, 2021","0.97689","1.13613","1.22669","0.80195","71.98M","-13.96%"
"May 22, 2021","1.13538","1.26982","1.27249","1.08955","44.12M","-10.55%"
"May 21, 2021","1.26922","1.38781","1.47319","1.07471","57.60M","-8.60%"
"May 20, 2021","1.38860","1.18727","1.47493","1.04958","56.03M","16.91%"
"May 19, 2021","1.18772","1.90897","1.95920","0.89156","86.85M","-37.78%"
"May 18, 2021","1.90897","1.85729","2.02092","1.82773","32.83M","2.78%"
"May 17, 2021","1.85729","1.98604","1.98604","1.76132","42.20M","-6.48%"
"May 16, 2021","1.98604","2.01515","2.23984","1.87029","40.58M","-1.50%"
"May 15, 2021","2.01628","2.13594","2.15281","1.94715","38.21M","-5.60%"
"May 14, 2021","2.13594","2.09780","2.27401","2.06460","40.22M","1.80%"
"May 13, 2021","2.09810","2.01435","2.26198","1.92125","49.84M","4.16%"
"May 12, 2021","2.01435","2.50871","2.57224","2.00806","43.95M","-19.71%"
"May 11, 2021","2.50871","2.29909","2.54000","2.15154","61.48M","9.12%"
"May 10, 2021","2.29901","2.64032","2.86730","2.20824","57.95M","-12.95%"
"May 09, 2021","2.64109","2.67720","2.69072","2.44533","29.12M","-1.35%"
"May 08, 2021","2.67720","2.73012","2.86232","2.58473","47.39M","-1.90%"
"May 07, 2021","2.72916","2.48303","3.08868","2.40680","96.26M","9.93%"
"May 06, 2021","2.48261","2.38691","2.52831","2.32576","40.78M","3.92%"
"May 05, 2021","2.38889","2.15833","2.41174","2.15655","32.99M","10.56%"
"May 04, 2021","2.16075","2.45859","2.46380","2.15939","33.74M","-12.13%"
"May 03, 2021","2.45907","2.50813","2.58147","2.40969","26.84M","-1.98%"
"May 02, 2021","2.50865","2.60526","2.62751","2.46180","24.23M","-3.66%"
"May 01, 2021","2.60408","2.60165","2.71016","2.54501","28.63M","0.09%"
"Apr 30, 2021","2.60165","2.36495","2.78074","2.31795","53.67M","10.05%"
"Apr 29, 2021","2.36416","2.38723","2.46430","2.19930","36.76M","-0.88%"
"Apr 28, 2021","2.38503","2.31873","2.38997","2.06494","42.51M","2.86%"
"Apr 27, 2021","2.31873","1.98067","2.33586","1.92812","47.92M","17.09%"
"Apr 26, 2021","1.98037","1.72145","2.00799","1.69292","53.85M","15.43%"
"Apr 25, 2021","1.71559","1.65229","1.86572","1.58270","50.84M","3.83%"
"Apr 24, 2021","1.65238","1.83370","1.88071","1.64379","40.68M","-9.90%"
"Apr 23, 2021","1.83395","1.92330","1.95809","1.57876","60.88M","-4.69%"
"Apr 22, 2021","1.92424","2.14070","2.23776","1.89849","43.18M","-10.13%"
"Apr 21, 2021","2.14116","2.20975","2.34596","2.12108","35.18M","-3.10%"
"Apr 20, 2021","2.20961","2.14179","2.29723","1.88297","58.02M","3.17%"
"Apr 19, 2021","2.14179","2.35001","2.43258","2.07106","48.88M","-8.84%"
"Apr 18, 2021","2.34936","2.68634","2.72694","1.96392","57.04M","-12.44%"
"Apr 17, 2021","2.68316","2.60408","2.95484","2.60386","54.93M","2.98%"
"Apr 16, 2021","2.60561","2.56137","2.67471","2.40559","45.51M","1.64%"
"Apr 15, 2021","2.56351","2.51564","2.66967","2.44413","31.09M","1.78%"
"Apr 14, 2021","2.51859","2.58370","2.58992","2.36500","30.42M","-2.49%"
"Apr 13, 2021","2.58297","2.67114","2.67508","2.50164","32.73M","-3.30%"
"Apr 12, 2021","2.67114","2.57513","2.84475","2.49788","51.22M","3.73%"
"Apr 11, 2021","2.57513","2.55544","2.61036","2.45009","26.41M","0.72%"
"Apr 10, 2021","2.55669","2.63215","2.76298","2.48293","31.44M","-2.86%"
"Apr 09, 2021","2.63195","2.48278","2.71638","2.47485","35.90M","6.01%"
"Apr 08, 2021","2.48277","2.31158","2.54022","2.30010","34.14M","7.33%"
