"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 04, 2020","0.11800","0.12110","0.13270","0.11800","125.88K","-2.56%"
"Dec 03, 2020","0.12110","0.12170","0.12280","0.11780","37.86K","-0.49%"
"Dec 02, 2020","0.12170","0.11730","0.12180","0.11720","32.40K","3.75%"
"Dec 01, 2020","0.11730","0.12140","0.12330","0.11420","33.77K","-3.38%"
"Nov 30, 2020","0.12140","0.11980","0.12480","0.11530","30.64K","1.34%"
"Nov 29, 2020","0.11980","0.11950","0.11980","0.11420","5.51K","0.25%"
"Nov 28, 2020","0.11950","0.12080","0.12100","0.11380","38.83K","-1.08%"
"Nov 27, 2020","0.12080","0.10300","0.13610","0.10300","215.25K","17.28%"
"Nov 26, 2020","0.10300","0.12460","0.13050","0.10300","46.35K","-17.34%"
"Nov 25, 2020","0.12460","0.12171","0.13986","0.12171","111.82K","2.37%"
"Nov 24, 2020","0.12171","0.11711","0.12509","0.11301","3.34M","3.94%"
"Nov 23, 2020","0.11711","0.10892","0.11997","0.10563","2.47M","7.52%"
"Nov 22, 2020","0.10892","0.11070","0.11587","0.10491","3.49M","-1.61%"
"Nov 21, 2020","0.11070","0.10430","0.11119","0.10261","1.83M","6.13%"
"Nov 20, 2020","0.10430","0.10079","0.10608","0.09968","1.85M","3.48%"
"Nov 19, 2020","0.10079","0.10589","0.10669","0.09662","2.38M","-4.81%"
"Nov 18, 2020","0.10589","0.10569","0.10619","0.10000","1.48M","0.37%"
"Nov 17, 2020","0.10549","0.10977","0.11461","0.10251","2.46M","-3.99%"
"Nov 16, 2020","0.10987","0.09990","0.11594","0.09840","2.67M","9.77%"
"Nov 15, 2020","0.10010","0.09991","0.10330","0.09890","1.19M","0.19%"
"Nov 14, 2020","0.09991","0.10050","0.10518","0.09751","2.26M","-0.59%"
"Nov 13, 2020","0.10050","0.09930","0.10528","0.09831","3.16M","1.21%"
"Nov 12, 2020","0.09930","0.10320","0.10578","0.09700","3.42M","-3.78%"
"Nov 11, 2020","0.10320","0.11418","0.11668","0.10231","4.72M","-9.61%"
"Nov 10, 2020","0.11418","0.10250","0.13462","0.10160","18.37M","11.40%"
"Nov 09, 2020","0.10250","0.08969","0.10269","0.08871","3.35M","14.27%"
"Nov 08, 2020","0.08969","0.08360","0.09117","0.08291","1.63M","7.16%"
"Nov 07, 2020","0.08370","0.09171","0.09659","0.08221","2.48M","-8.73%"
"Nov 06, 2020","0.09171","0.08219","0.09664","0.08160","3.44M","11.58%"
"Nov 05, 2020","0.08219","0.07440","0.08249","0.07381","1.63M","10.47%"
"Nov 04, 2020","0.07440","0.07670","0.07689","0.07240","952.30K","-2.99%"
"Nov 03, 2020","0.07670","0.07681","0.07697","0.07200","1.18M","-0.01%"
"Nov 02, 2020","0.07671","0.07979","0.08069","0.07651","1.09M","-3.63%"
"Nov 01, 2020","0.07959","0.07770","0.07989","0.07721","1.01M","2.43%"
"Oct 31, 2020","0.07770","0.07790","0.07930","0.07700","1.16M","-0.25%"
"Oct 30, 2020","0.07790","0.08220","0.08290","0.07570","1.64M","-5.23%"
"Oct 29, 2020","0.08220","0.08528","0.08609","0.08190","1.41M","-3.61%"
"Oct 28, 2020","0.08528","0.08931","0.09001","0.08301","2.34M","-4.51%"
"Oct 27, 2020","0.08931","0.08910","0.09170","0.08800","1.29M","0.23%"
"Oct 26, 2020","0.08910","0.09175","0.09470","0.08890","1.62M","-2.89%"
"Oct 25, 2020","0.09175","0.09383","0.09479","0.09100","2.04M","-2.22%"
"Oct 24, 2020","0.09383","0.09470","0.09647","0.09344","1.82M","-0.92%"
"Oct 23, 2020","0.09470","0.09420","0.09518","0.09220","1.23M","0.53%"
"Oct 22, 2020","0.09420","0.09259","0.09629","0.09200","1.68M","1.74%"
"Oct 21, 2020","0.09259","0.08910","0.09429","0.08900","2.26M","3.91%"
"Oct 20, 2020","0.08910","0.09320","0.09360","0.08880","1.49M","-4.40%"
"Oct 19, 2020","0.09320","0.09580","0.09610","0.09210","1.11M","-2.71%"
"Oct 18, 2020","0.09580","0.09630","0.09710","0.09460","1.04M","-0.52%"
"Oct 17, 2020","0.09630","0.09350","0.09670","0.09280","1.11M","3.00%"
"Oct 16, 2020","0.09350","0.09800","0.09829","0.09080","2.21M","-4.59%"
"Oct 15, 2020","0.09800","0.10320","0.10329","0.09561","2.05M","-5.05%"
"Oct 14, 2020","0.10320","0.10200","0.10889","0.10170","2.49M","1.28%"
"Oct 13, 2020","0.10190","0.10499","0.10730","0.10021","2.26M","-2.49%"
"Oct 12, 2020","0.10450","0.09840","0.10947","0.09430","3.13M","6.20%"
"Oct 11, 2020","0.09840","0.10181","0.10241","0.09571","1.35M","-3.35%"
"Oct 10, 2020","0.10181","0.09479","0.10480","0.09410","3.49M","7.40%"
"Oct 09, 2020","0.09479","0.09010","0.09549","0.08840","1.44M","5.21%"
"Oct 08, 2020","0.09010","0.08850","0.09150","0.08670","1.25M","1.81%"
"Oct 07, 2020","0.08850","0.08790","0.08950","0.08640","1.22M","0.69%"
"Oct 06, 2020","0.08790","0.09340","0.09410","0.08660","1.39M","-5.89%"
"Oct 05, 2020","0.09340","0.09470","0.09719","0.09310","1.91M","-1.37%"
"Oct 04, 2020","0.09470","0.09400","0.09610","0.09130","1.84M","0.74%"
"Oct 03, 2020","0.09400","0.09370","0.09540","0.09260","1.06M","0.32%"
"Oct 02, 2020","0.09370","0.09790","0.10029","0.08830","1.24M","-4.29%"
"Oct 01, 2020","0.09790","0.10549","0.10639","0.09541","1.24M","-7.20%"
"Sep 30, 2020","0.10549","0.10649","0.11059","0.10350","1.47M","-0.93%"
"Sep 29, 2020","0.10649","0.10146","0.10769","0.10108","1.57M","4.95%"
"Sep 28, 2020","0.10146","0.09920","0.11035","0.09920","4.11M","2.28%"
"Sep 27, 2020","0.09920","0.09710","0.10210","0.09241","3.28M","2.16%"
"Sep 26, 2020","0.09710","0.09280","0.09750","0.09191","3.05M","4.52%"
"Sep 25, 2020","0.09290","0.09080","0.09579","0.08650","2.60M","2.31%"
"Sep 24, 2020","0.09080","0.08291","0.09360","0.07960","1.97M","9.52%"
"Sep 23, 2020","0.08291","0.09228","0.09250","0.08261","2.39M","-10.15%"
"Sep 22, 2020","0.09228","0.09071","0.09238","0.08553","1.89M","1.73%"
"Sep 21, 2020","0.09071","0.10349","0.10470","0.08824","2.58M","-12.35%"
"Sep 20, 2020","0.10349","0.10938","0.11005","0.10230","1.48M","-5.38%"
"Sep 19, 2020","0.10938","0.10287","0.12189","0.10143","3.53M","6.33%"
"Sep 18, 2020","0.10287","0.10490","0.10789","0.10089","1.61M","-1.93%"
