"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 25, 2021","0.14877","0.14439","0.15303","0.14218","93.12M","2.32%"
"Jul 24, 2021","0.14540","0.14385","0.14827","0.14120","63.64M","1.07%"
"Jul 23, 2021","0.14385","0.14350","0.14778","0.13567","71.61M","0.25%"
"Jul 22, 2021","0.14350","0.13852","0.14779","0.13342","131.45M","3.60%"
"Jul 21, 2021","0.13852","0.12896","0.14147","0.12049","123.85M","7.41%"
"Jul 20, 2021","0.12896","0.13008","0.13523","0.11209","161.86M","-0.87%"
"Jul 19, 2021","0.13008","0.14250","0.15544","0.12860","145.95M","-8.71%"
"Jul 18, 2021","0.14250","0.15830","0.16148","0.14109","164.91M","-9.98%"
"Jul 17, 2021","0.15830","0.13923","0.16761","0.13881","288.75M","13.97%"
"Jul 16, 2021","0.13889","0.12167","0.14984","0.11956","269.70M","14.16%"
"Jul 15, 2021","0.12167","0.11480","0.12489","0.11260","102.17M","5.98%"
"Jul 14, 2021","0.11480","0.11621","0.11774","0.10761","68.60M","-1.22%"
"Jul 13, 2021","0.11621","0.11968","0.12047","0.11332","42.82M","-2.90%"
"Jul 12, 2021","0.11968","0.12245","0.12459","0.11719","45.61M","-2.26%"
"Jul 11, 2021","0.12245","0.12110","0.12379","0.11848","42.94M","1.12%"
"Jul 10, 2021","0.12110","0.12375","0.12524","0.11871","52.05M","-2.15%"
"Jul 09, 2021","0.12375","0.12179","0.12446","0.11535","71.43M","1.61%"
"Jul 08, 2021","0.12179","0.13236","0.13241","0.12086","80.97M","-7.94%"
"Jul 07, 2021","0.13229","0.13357","0.13568","0.13072","69.20M","-0.96%"
"Jul 06, 2021","0.13357","0.13025","0.13622","0.12860","63.01M","2.55%"
"Jul 05, 2021","0.13025","0.13765","0.13765","0.12617","77.09M","-5.37%"
"Jul 04, 2021","0.13765","0.13446","0.14020","0.13446","50.90M","2.38%"
"Jul 03, 2021","0.13446","0.13147","0.13631","0.12826","46.44M","2.22%"
