"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2019","52.36","51.52","52.72","51.43","531.10K","1.67%"
"Feb 28, 2019","51.50","52.60","53.13","51.02","715.62K","-2.08%"
"Feb 27, 2019","52.60","52.47","52.93","50.70","662.21K","0.24%"
"Feb 26, 2019","52.47","52.51","52.99","51.83","661.32K","-0.07%"
"Feb 25, 2019","52.51","51.73","53.51","51.41","615.98K","1.43%"
"Feb 24, 2019","51.76","57.02","59.39","50.06","753.36K","-9.22%"
"Feb 23, 2019","57.02","54.07","57.02","53.55","679.28K","5.46%"
"Feb 22, 2019","54.07","53.66","55.82","53.53","517.99K","0.75%"
"Feb 21, 2019","53.67","54.53","55.42","53.00","591.66K","-1.58%"
"Feb 20, 2019","54.53","54.33","55.77","53.07","572.89K","0.36%"
"Feb 19, 2019","54.33","54.61","56.76","53.87","568.73K","-0.51%"
"Feb 18, 2019","54.61","51.91","55.20","51.58","644.43K","5.16%"
"Feb 17, 2019","51.93","51.42","52.05","50.51","456.18K","1.02%"
"Feb 16, 2019","51.41","50.64","51.64","50.63","406.83K","1.54%"
"Feb 15, 2019","50.63","51.37","51.82","50.54","429.25K","-1.45%"
"Feb 14, 2019","51.37","52.71","53.44","51.37","560.58K","-2.54%"
"Feb 13, 2019","52.71","53.57","55.60","52.63","572.67K","-1.60%"
"Feb 12, 2019","53.57","51.30","53.93","50.58","612.88K","4.45%"
"Feb 11, 2019","51.28","50.31","51.64","48.94","516.45K","1.94%"
"Feb 10, 2019","50.31","49.88","50.55","48.76","395.38K","0.84%"
"Feb 09, 2019","49.88","49.70","50.89","49.29","463.94K","0.32%"
"Feb 08, 2019","49.73","46.67","52.71","46.46","519.72K","6.56%"
"Feb 07, 2019","46.67","46.45","47.56","46.37","399.24K","0.47%"
"Feb 06, 2019","46.45","48.16","48.24","45.63","317.37K","-3.54%"
"Feb 05, 2019","48.15","48.53","48.57","48.01","438.25K","-0.78%"
"Feb 04, 2019","48.53","48.32","48.60","48.01","403.65K","0.45%"
"Feb 03, 2019","48.32","49.10","49.58","48.03","464.99K","-1.50%"
"Feb 02, 2019","49.05","48.52","49.37","48.17","571.79K","1.19%"
"Feb 01, 2019","48.48","48.76","49.23","47.92","536.98K","-0.59%"
"Jan 31, 2019","48.76","49.52","49.97","48.68","523.97K","-1.53%"
"Jan 30, 2019","49.52","48.34","50.13","48.02","523.35K","2.45%"
"Jan 29, 2019","48.34","49.07","49.28","47.37","421.00K","-1.49%"
"Jan 28, 2019","49.07","51.01","51.08","47.81","547.63K","-3.81%"
"Jan 27, 2019","51.01","51.96","52.09","50.39","507.33K","-1.83%"
"Jan 26, 2019","51.96","52.23","53.19","51.77","457.17K","-0.53%"
"Jan 25, 2019","52.24","53.16","53.34","51.87","326.17K","-1.74%"
"Jan 24, 2019","53.16","51.96","53.50","51.42","385.58K","2.32%"
"Jan 23, 2019","51.96","52.35","57.88","51.25","404.79K","-0.75%"
"Jan 22, 2019","52.35","51.75","57.57","50.29","167.48K","1.17%"
"Jan 21, 2019","51.75","52.22","58.49","51.24","157.25K","-0.91%"
"Jan 20, 2019","52.22","53.52","60.26","51.06","141.10K","-2.43%"
"Jan 19, 2019","53.52","52.65","62.08","52.65","127.68K","1.66%"
"Jan 18, 2019","52.65","53.49","60.07","52.33","109.81K","-1.58%"
"Jan 17, 2019","53.50","52.62","58.78","52.45","141.56K","1.67%"
"Jan 16, 2019","52.62","52.84","58.62","52.24","159.02K","-0.42%"
"Jan 15, 2019","52.84","55.33","61.88","52.58","164.13K","-4.50%"
"Jan 14, 2019","55.33","52.35","61.02","52.35","135.98K","5.70%"
"Jan 13, 2019","52.35","55.11","68.45","52.06","101.17K","-5.01%"
"Jan 12, 2019","55.11","55.67","61.33","54.15","84.90K","-1.01%"
"Jan 11, 2019","55.67","54.00","63.37","53.98","200.26K","3.08%"
"Jan 10, 2019","54.00","59.95","69.12","52.20","136.46K","-9.93%"
"Jan 09, 2019","59.95","59.77","72.81","59.14","98.40K","0.31%"
"Jan 08, 2019","59.77","59.99","72.80","59.42","77.26K","-0.36%"
"Jan 07, 2019","59.99","60.79","66.37","59.65","93.69K","-1.28%"
"Jan 06, 2019","60.77","57.15","63.54","56.75","181.25K","6.35%"
"Jan 05, 2019","57.14","62.23","63.77","56.98","145.38K","-1.01%"
"Jan 04, 2019","57.72","57.84","65.51","55.93","190.91K","-0.20%"
