Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-02,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-03,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-05,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-08,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-09,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-10,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-11,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-12,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-15,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-16,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-17,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-18,38.500000,38.500000,38.500000,38.500000,34.928280,0
2019-07-19,46.000000,47.459999,44.310001,47.000000,42.639713,2450600
2019-07-22,45.810001,46.577000,43.826000,45.700001,41.460320,513100
2019-07-23,45.950001,46.000000,44.570000,44.650002,40.507729,190000
2019-07-24,43.500000,44.500000,42.230000,43.650002,39.600502,335600
2019-07-25,43.150002,44.450001,42.901001,43.750000,39.691223,195500
2019-07-26,43.000000,44.000000,42.650002,43.160000,39.155960,122700
2019-07-29,42.990002,43.258999,41.610001,42.599998,38.647911,276000
2019-07-30,42.299999,42.560001,41.299999,42.320000,38.393887,105900
2019-07-31,42.080002,42.500000,41.509998,42.200001,38.285019,120000
2019-08-01,42.150002,42.250000,41.610001,41.939999,38.049137,105900
2019-08-02,41.900002,42.279999,39.849998,39.970001,36.261902,252700
2019-08-05,39.930000,39.930000,37.709999,38.830002,35.227661,104900
2019-08-06,38.930000,39.720001,38.360001,39.049999,35.427250,142900
2019-08-07,38.869999,40.443001,38.509998,40.110001,36.388912,101600
2019-08-08,40.250000,41.866001,40.049999,41.490002,37.640892,45800
2019-08-09,40.950001,41.470001,39.950001,39.950001,36.243759,67500
2019-08-12,39.549999,40.375000,38.612000,39.840000,36.143963,81900
2019-08-13,39.389999,40.570000,38.200001,39.930000,36.225613,71600
2019-08-14,39.709999,40.060001,38.560001,38.980000,35.363747,157900
2019-08-15,39.169998,40.040001,39.000000,39.000000,35.381889,44800
2019-08-16,39.180000,40.200001,39.009998,39.750000,36.062313,36600
2019-08-19,41.110001,41.110001,40.115002,40.360001,36.615719,67900
2019-08-20,40.270000,41.279999,39.150002,39.700001,36.016953,25800
2019-08-21,39.700001,40.549999,39.090000,39.779999,36.089527,78300
2019-08-22,39.750000,40.090000,38.669998,40.090000,36.370770,36200
2019-08-23,39.939999,39.939999,38.410000,38.700001,35.109722,23600
2019-08-26,38.740002,39.180000,38.290001,38.580002,35.000854,69300
2019-08-27,38.380001,40.759998,38.090000,39.549999,35.880863,132100
2019-08-28,39.480000,39.990002,38.599998,38.980000,35.363747,31500
2019-08-29,39.259998,39.259998,38.410000,39.000000,35.381889,27300
2019-08-30,39.000000,40.099998,38.419998,39.950001,36.243759,58200
2019-09-03,39.549999,41.500000,39.549999,40.990002,37.187275,99500
2019-09-04,41.189999,41.689999,40.130001,40.500000,36.742729,15800
2019-09-05,40.919998,42.410000,39.770000,41.500000,37.649960,93900
2019-09-06,41.224998,42.000000,40.630001,40.630001,36.860676,34600
2019-09-09,40.799999,41.331001,39.619999,39.959999,36.252831,47300
2019-09-10,39.610001,39.919998,39.000000,39.500000,35.835503,27400
2019-09-11,39.353001,40.535000,39.009998,39.930000,36.225613,129800
2019-09-12,39.424000,41.200001,39.424000,41.110001,37.296143,33700
2019-09-13,40.889999,42.439999,40.889999,41.840000,37.958420,28700
2019-09-16,41.790001,41.790001,40.270000,41.320000,37.486660,13900
2019-09-17,41.060001,41.790001,40.320000,41.349998,37.513874,29200
2019-09-18,41.785000,42.125000,40.882000,41.939999,38.049137,17400
2019-09-19,41.299999,42.570000,41.290001,42.419998,38.484612,8000
2019-09-20,41.376999,43.680000,40.330002,42.369999,38.439247,33000
2019-09-23,42.119999,42.439999,41.070000,42.340000,38.412033,10300
2019-09-24,41.709999,43.290001,41.490002,41.580002,37.722542,221300
2019-09-25,41.355999,42.599998,41.200001,41.740002,37.867699,7600
2019-09-26,41.389999,42.000000,41.250000,41.700001,37.831409,6400
2019-09-27,41.450001,42.410000,41.310001,41.639999,37.776970,17400
2019-09-30,41.599998,41.615002,40.500000,41.230000,37.405010,49300
2019-10-01,41.230000,41.230000,38.790001,39.740002,36.053242,53200
2019-10-02,39.950001,40.250000,38.799999,39.180000,35.545193,48900
2019-10-03,39.040001,39.400002,37.860001,38.830002,35.227661,41300
2019-10-04,39.000000,39.500000,37.720001,39.369999,35.717564,24400
2019-10-07,38.771999,39.669998,38.430000,39.049999,35.427250,37200
2019-10-08,38.750000,39.150002,38.290001,38.669998,35.082504,21200
2019-10-09,38.689999,39.400002,38.345001,39.250000,35.608696,76500
2019-10-10,39.200001,39.200001,38.580002,38.799999,35.200447,9100
2019-10-11,39.240002,39.500000,38.599998,39.430000,35.771996,56800
2019-10-14,39.480000,39.634998,38.849998,39.459999,35.799213,59700
2019-10-15,38.590000,39.480000,38.590000,39.290001,35.644985,43900
2019-10-16,39.290001,39.290001,39.290001,39.290001,35.644985,0
2019-10-17,40.299999,40.490002,39.599998,40.139999,36.416130,26400
2019-10-18,39.860001,40.790001,39.860001,40.230000,36.497780,33300
2019-10-21,40.200001,40.950001,40.049999,40.790001,37.005829,15500
2019-10-22,40.549999,41.340000,40.259998,40.750000,36.969540,23700
2019-10-23,40.750000,41.430000,40.310001,41.200001,37.377792,12800
2019-10-24,41.000000,41.799999,40.009998,41.389999,37.550163,21300
2019-10-25,40.689999,41.880001,40.689999,41.470001,37.622746,13500
2019-10-28,41.377998,41.575001,41.189999,41.200001,37.377792,7900
2019-10-29,41.150002,41.980000,40.766998,41.619999,37.758827,37700
2019-10-30,42.000000,42.000000,40.320000,41.630001,37.767902,31700
2019-10-31,41.540001,41.860001,40.740002,41.730000,37.858620,10800
2019-11-01,41.880001,42.209999,40.990002,42.209999,38.294094,5900
2019-11-04,42.380001,42.500000,41.270000,41.580002,37.722542,24300
2019-11-05,41.680000,41.680000,41.150002,41.400002,37.559242,10000
2019-11-06,41.139999,41.419998,41.000000,41.029999,37.223564,16700
2019-11-07,41.099998,41.889999,40.916000,41.209999,37.386864,11000
2019-11-08,41.529999,41.529999,40.480000,40.480000,36.724586,13100
2019-11-11,40.410000,41.000000,39.759998,40.529999,36.769947,20700
2019-11-12,40.889999,41.000000,40.200001,40.700001,36.924179,16300
2019-11-13,40.514999,40.570000,40.000000,40.150002,36.425201,10900
2019-11-14,40.500000,41.000000,39.310001,39.910000,36.207470,21100
2019-11-15,40.009998,40.160000,39.130001,39.250000,35.608696,18500
2019-11-18,39.700001,40.430000,39.270000,39.980000,36.270973,14300
2019-11-19,40.110001,41.090000,39.599998,40.209999,36.479637,23600
2019-11-20,39.709999,40.439999,39.150002,39.500000,35.835503,39900
2019-11-21,39.750000,39.750000,39.200001,39.660000,35.980663,19100
2019-11-22,39.639999,39.639999,39.000000,39.250000,35.608696,24600
2019-11-25,39.910000,39.910000,39.234001,39.369999,35.717564,3300
2019-11-26,39.529999,39.700001,38.950001,38.950001,35.336529,29400
2019-11-27,39.500000,39.860001,39.029999,39.529999,35.862720,18200
2019-11-29,39.529999,40.509998,39.250000,40.299999,36.561287,13500
2019-12-02,40.361000,40.580002,40.029999,40.299999,36.561287,10200
2019-12-03,40.070000,40.880001,39.060001,39.500000,35.835503,15000
2019-12-04,39.779999,40.660000,39.325001,39.500000,35.835503,36700
2019-12-05,39.500000,39.750000,39.040001,39.459999,35.799213,40300
2019-12-06,39.450001,39.869999,39.009998,39.110001,35.481686,62900
2019-12-09,39.400002,39.400002,38.939999,38.990002,35.372818,36000
2019-12-10,39.150002,39.150002,38.500000,38.650002,35.064362,51700
2019-12-11,38.910000,39.639999,38.580002,39.060001,35.436325,89500
2019-12-12,39.349998,40.000000,38.700001,39.880001,36.180252,17600
2019-12-13,39.880001,40.400002,38.976002,39.990002,36.280048,48300
2019-12-16,39.900002,40.740002,39.154999,39.970001,36.261902,123800
2019-12-17,39.959999,40.680000,39.639999,40.430000,36.679226,22700
2019-12-18,40.250000,41.450001,40.250000,41.270000,37.441299,86400
2019-12-19,41.790001,41.790001,40.380001,40.830002,37.042118,20300
2019-12-20,41.224998,41.490002,40.619999,41.230000,37.405010,17400
2019-12-23,40.990002,41.169998,39.310001,40.849998,37.060261,24400
2019-12-24,40.700001,41.220001,40.290001,41.049999,37.241707,3800
2019-12-26,41.009998,41.189999,40.490002,40.840000,37.051189,12800
2019-12-27,41.099998,41.450001,40.220001,40.720001,36.942326,12000
2019-12-30,40.310001,41.590000,40.310001,41.590000,37.731609,67300
2019-12-31,41.389999,41.474998,40.435001,41.299999,37.468513,37100
2020-01-02,41.009998,42.540001,40.599998,42.419998,38.484612,78800
2020-01-03,41.959999,42.099998,41.150002,41.150002,37.332432,43200
2020-01-06,42.234001,42.234001,41.180000,41.540001,37.686249,43700
2020-01-07,41.500000,41.990002,41.185001,41.830002,37.949348,70500
2020-01-08,41.540001,41.889999,41.000000,41.230000,37.405010,38400
2020-01-09,41.389999,41.660000,40.139999,40.740002,36.960468,37900
2020-01-10,40.500000,41.580002,39.580002,40.000000,36.289120,60600
2020-01-13,39.810001,40.250000,39.400002,39.480000,35.817360,37300
2020-01-14,39.560001,40.660000,39.549999,40.299999,36.561287,39900
2020-01-15,40.560001,40.740002,39.639999,40.020000,36.307262,44700
2020-01-16,40.480000,42.255001,39.779999,42.099998,38.194294,155000
2020-01-17,41.840000,43.230000,41.700001,43.049999,39.056160,41000
2020-01-21,42.889999,44.209999,42.389999,43.680000,39.627716,118700
2020-01-22,43.730000,44.900002,42.830002,44.330002,40.217415,108900
2020-01-23,43.970001,45.009998,43.950001,44.560001,40.426079,74800
2020-01-24,44.419998,44.500000,43.349998,43.349998,39.328331,21700
2020-01-27,42.900002,43.369999,42.029999,42.310001,38.384815,21700
2020-01-28,42.450001,42.599998,40.355000,41.599998,37.740681,32600
2020-01-29,41.599998,42.000000,40.790001,41.500000,37.649960,32800
2020-01-30,41.500000,42.400002,41.000000,41.900002,38.012852,41200
2020-01-31,41.660000,42.400002,41.500000,42.250000,38.330383,186700
2020-02-03,42.090000,42.980000,42.000000,42.500000,38.557186,41500
2020-02-04,43.139999,43.500000,41.110001,42.099998,38.194294,53500
2020-02-05,42.139999,42.930000,41.549999,42.840000,38.865646,44700
2020-02-06,42.560001,43.380001,41.189999,42.340000,38.412033,42500
2020-02-07,42.330002,42.330002,41.349998,41.500000,37.649960,41000
2020-02-10,41.520000,41.900002,39.630001,40.500000,36.742729,454700
2020-02-11,41.000000,41.450001,40.580002,41.099998,37.287067,20400
2020-02-12,41.490002,42.169998,41.130001,42.000000,38.103577,42200
2020-02-13,42.000000,42.480000,41.360001,41.410000,37.568310,56600
2020-02-14,41.514000,43.720001,41.349998,42.380001,38.448322,59200
2020-02-18,42.090000,42.869999,41.410000,41.810001,37.931202,59900
2020-02-19,42.000000,42.200001,41.590000,42.080002,38.176155,38100
2020-02-20,41.689999,42.230000,40.619999,41.340000,37.504803,46500
2020-02-21,40.970001,41.990002,40.970001,41.689999,37.822330,34100
2020-02-24,41.900002,41.900002,40.009998,41.580002,37.722542,26600
2020-02-25,40.590000,41.660000,39.480000,39.709999,36.026020,17400
2020-02-26,40.276001,40.750000,39.240002,40.000000,36.289120,30500
2020-02-27,39.939999,40.000000,38.000000,38.000000,34.474663,89700
2020-02-28,36.849998,39.000000,36.599998,38.799999,35.200447,41500
2020-03-02,38.709999,39.770000,38.200001,39.480000,35.817360,19900
2020-03-03,39.529999,39.900002,37.740002,39.209999,35.572407,33600
2020-03-04,39.290001,39.759998,38.830002,39.290001,35.644985,15800
2020-03-05,38.700001,38.720001,37.720001,37.900002,34.383938,8900
2020-03-06,36.730000,37.119999,35.630001,36.380001,33.004955,97000
2020-03-09,35.389999,35.939999,32.330002,33.500000,30.392136,57800
2020-03-10,35.000000,36.889999,35.000000,35.520000,32.224739,24000
2020-03-11,34.869999,36.279999,29.360001,32.750000,29.711716,273000
2020-03-12,30.000000,32.150002,29.440001,32.150002,29.167379,139000
2020-03-13,32.849998,36.110001,31.770000,36.110001,32.760002,83500
2020-03-16,33.009998,35.110001,31.365000,31.480000,28.559536,47800
2020-03-17,31.830000,32.200001,28.379999,29.200001,26.491058,261700
