Date,Open,High,Low,Close,Adj Close,Volume
1998-06-19,0.208333,0.218750,0.197917,0.208333,0.198258,61454400
1998-06-22,0.207031,0.210938,0.205729,0.208333,0.198258,6979200
1998-06-23,0.207682,0.210938,0.200521,0.208333,0.198258,9638400
1998-06-24,0.208333,0.213542,0.205729,0.213542,0.203215,1732800
1998-06-25,0.218750,0.244792,0.217448,0.234375,0.223040,18417600
1998-06-26,0.236979,0.265625,0.233073,0.252604,0.240388,10267200
1998-06-29,0.252604,0.268229,0.252604,0.259115,0.246584,4588800
1998-06-30,0.264323,0.264323,0.247396,0.251302,0.239149,4747200
1998-07-01,0.250000,0.252604,0.247396,0.247396,0.235432,16401600
1998-07-02,0.250000,0.252604,0.247396,0.250000,0.237910,3355200
1998-07-06,0.252604,0.252604,0.247396,0.252604,0.240388,2208000
1998-07-07,0.252604,0.252604,0.247396,0.251302,0.239149,3652800
1998-07-08,0.252604,0.252604,0.247396,0.252604,0.240388,1286400
1998-07-09,0.251302,0.325521,0.250000,0.294271,0.280040,14769600
1998-07-10,0.294271,0.302083,0.294271,0.299479,0.284996,1291200
1998-07-13,0.305990,0.307292,0.287760,0.287760,0.273844,5025600
1998-07-14,0.291667,0.317708,0.286458,0.315104,0.299865,5457600
1998-07-15,0.322917,0.369792,0.320313,0.333333,0.317213,8016000
1998-07-16,0.332031,0.338542,0.312500,0.325521,0.309778,4713600
1998-07-17,0.328125,0.335938,0.322917,0.335938,0.319692,974400
1998-07-20,0.335938,0.365885,0.333333,0.351563,0.334561,5347200
1998-07-21,0.369792,0.385417,0.364583,0.372396,0.354387,10684800
1998-07-22,0.380208,0.382813,0.322917,0.361979,0.344473,4641600
1998-07-23,0.361979,0.372396,0.328125,0.351563,0.334561,2116800
1998-07-24,0.351563,0.351563,0.322917,0.335938,0.319692,1881600
1998-07-27,0.333333,0.338542,0.320313,0.335938,0.319692,46747200
1998-07-28,0.335938,0.335938,0.309896,0.320313,0.304822,3052800
1998-07-29,0.328125,0.333333,0.312500,0.333333,0.317213,2534400
1998-07-30,0.330729,0.341146,0.320313,0.341146,0.324648,3014400
1998-07-31,0.343750,0.343750,0.325521,0.333333,0.317213,921600
1998-08-03,0.328125,0.335938,0.325521,0.330729,0.314735,4032000
1998-08-04,0.332031,0.339844,0.325521,0.332031,0.315974,3633600
1998-08-05,0.333333,0.369792,0.330729,0.345052,0.328365,8592000
1998-08-06,0.337240,0.341146,0.333333,0.334635,0.318452,211200
1998-08-07,0.350260,0.364583,0.347656,0.354167,0.337039,3302400
1998-08-10,0.377604,0.377604,0.351563,0.355469,0.338278,2184000
1998-08-11,0.361979,0.361979,0.322917,0.351563,0.334561,2265600
1998-08-12,0.359375,0.369792,0.354167,0.356771,0.339517,1320000
1998-08-13,0.364583,0.372396,0.359375,0.364583,0.346951,1699200
